date	ouv	haut	bas	clot	vol	devise	
25/07/2016 00:00	-0.049	-0.049	-0.049	-0.049	0		
26/07/2016 00:00	-0.048	-0.048	-0.048	-0.048	0		
27/07/2016 00:00	-0.049	-0.049	-0.049	-0.049	0		
28/07/2016 00:00	-0.049	-0.049	-0.049	-0.049	0		
29/07/2016 00:00	-0.049	-0.049	-0.049	-0.049	0		
01/08/2016 00:00	-0.048	-0.048	-0.048	-0.048	0		
02/08/2016 00:00	-0.048	-0.048	-0.048	-0.048	0		
03/08/2016 00:00	-0.047	-0.047	-0.047	-0.047	0		
04/08/2016 00:00	-0.045	-0.045	-0.045	-0.045	0		
05/08/2016 00:00	-0.047	-0.047	-0.047	-0.047	0		
08/08/2016 00:00	-0.046	-0.046	-0.046	-0.046	0		
09/08/2016 00:00	-0.047	-0.047	-0.047	-0.047	0		
10/08/2016 00:00	-0.048	-0.048	-0.048	-0.048	0		
11/08/2016 00:00	-0.049	-0.049	-0.049	-0.049	0		
12/08/2016 00:00	-0.049	-0.049	-0.049	-0.049	0		
15/08/2016 00:00	-0.05	-0.05	-0.05	-0.05	0		
16/08/2016 00:00	-0.05	-0.05	-0.05	-0.05	0		
17/08/2016 00:00	-0.049	-0.049	-0.049	-0.049	0		
18/08/2016 00:00	-0.048	-0.048	-0.048	-0.048	0		
19/08/2016 00:00	-0.047	-0.047	-0.047	-0.047	0		
22/08/2016 00:00	-0.046	-0.046	-0.046	-0.046	0		
23/08/2016 00:00	-0.047	-0.047	-0.047	-0.047	0		
24/08/2016 00:00	-0.048	-0.048	-0.048	-0.048	0		
25/08/2016 00:00	-0.049	-0.049	-0.049	-0.049	0		
26/08/2016 00:00	-0.05	-0.05	-0.05	-0.05	0		
29/08/2016 00:00	-0.05	-0.05	-0.05	-0.05	0		
30/08/2016 00:00	-0.051	-0.051	-0.051	-0.051	0		
31/08/2016 00:00	-0.052	-0.052	-0.052	-0.052	0		
01/09/2016 00:00	-0.051	-0.051	-0.051	-0.051	0		
02/09/2016 00:00	-0.052	-0.052	-0.052	-0.052	0		
05/09/2016 00:00	-0.052	-0.052	-0.052	-0.052	0		
06/09/2016 00:00	-0.054	-0.054	-0.054	-0.054	0		
07/09/2016 00:00	-0.059	-0.059	-0.059	-0.059	0		
08/09/2016 00:00	-0.06	-0.06	-0.06	-0.06	0		
09/09/2016 00:00	-0.057	-0.057	-0.057	-0.057	0		
12/09/2016 00:00	-0.057	-0.057	-0.057	-0.057	0		
13/09/2016 00:00	-0.055	-0.055	-0.055	-0.055	0		
14/09/2016 00:00	-0.054	-0.054	-0.054	-0.054	0		
15/09/2016 00:00	-0.053	-0.053	-0.053	-0.053	0		
16/09/2016 00:00	-0.054	-0.054	-0.054	-0.054	0		
19/09/2016 00:00	-0.056	-0.056	-0.056	-0.056	0		
20/09/2016 00:00	-0.057	-0.057	-0.057	-0.057	0		
21/09/2016 00:00	-0.058	-0.058	-0.058	-0.058	0		
22/09/2016 00:00	-0.059	-0.059	-0.059	-0.059	0		
23/09/2016 00:00	-0.059	-0.059	-0.059	-0.059	0		
26/09/2016 00:00	-0.06	-0.06	-0.06	-0.06	0		
27/09/2016 00:00	-0.06	-0.06	-0.06	-0.06	0		
28/09/2016 00:00	-0.061	-0.061	-0.061	-0.061	0		
29/09/2016 00:00	-0.064	-0.064	-0.064	-0.064	0		
30/09/2016 00:00	-0.064	-0.064	-0.064	-0.064	0		
03/10/2016 00:00	-0.064	-0.064	-0.064	-0.064	0		
04/10/2016 00:00	-0.064	-0.064	-0.064	-0.064	0		
05/10/2016 00:00	-0.064	-0.064	-0.064	-0.064	0		
06/10/2016 00:00	-0.064	-0.064	-0.064	-0.064	0		
07/10/2016 00:00	-0.063	-0.063	-0.063	-0.063	0		
10/10/2016 00:00	-0.064	-0.064	-0.064	-0.064	0		
11/10/2016 00:00	-0.066	-0.066	-0.066	-0.066	0		
12/10/2016 00:00	-0.069	-0.069	-0.069	-0.069	0		
13/10/2016 00:00	-0.071	-0.071	-0.071	-0.071	0		
14/10/2016 00:00	-0.072	-0.072	-0.072	-0.072	0		
17/10/2016 00:00	-0.071	-0.071	-0.071	-0.071	0		
18/10/2016 00:00	-0.073	-0.073	-0.073	-0.073	0		
19/10/2016 00:00	-0.073	-0.073	-0.073	-0.073	0		
20/10/2016 00:00	-0.073	-0.073	-0.073	-0.073	0		
21/10/2016 00:00	-0.074	-0.074	-0.074	-0.074	0		
24/10/2016 00:00	-0.07	-0.07	-0.07	-0.07	0		
25/10/2016 00:00	-0.071	-0.071	-0.071	-0.071	0		
26/10/2016 00:00	-0.07	-0.07	-0.07	-0.07	0		
27/10/2016 00:00	-0.07	-0.07	-0.07	-0.07	0		
28/10/2016 00:00	-0.069	-0.069	-0.069	-0.069	0		
31/10/2016 00:00	-0.069	-0.069	-0.069	-0.069	0		
01/11/2016 00:00	-0.069	-0.069	-0.069	-0.069	0		
02/11/2016 00:00	-0.071	-0.071	-0.071	-0.071	0		
03/11/2016 00:00	-0.071	-0.071	-0.071	-0.071	0		
04/11/2016 00:00	-0.071	-0.071	-0.071	-0.071	0		
07/11/2016 00:00	-0.07	-0.07	-0.07	-0.07	0		
08/11/2016 00:00	-0.07	-0.07	-0.07	-0.07	0		
09/11/2016 00:00	-0.07	-0.07	-0.07	-0.07	0		
10/11/2016 00:00	-0.071	-0.071	-0.071	-0.071	0		
11/11/2016 00:00	-0.069	-0.069	-0.069	-0.069	0		
14/11/2016 00:00	-0.07	-0.07	-0.07	-0.07	0		
15/11/2016 00:00	-0.071	-0.071	-0.071	-0.071	0		
16/11/2016 00:00	-0.073	-0.073	-0.073	-0.073	0		
17/11/2016 00:00	-0.075	-0.075	-0.075	-0.075	0		
18/11/2016 00:00	-0.077	-0.077	-0.077	-0.077	0		
21/11/2016 00:00	-0.078	-0.078	-0.078	-0.078	0		
22/11/2016 00:00	-0.079	-0.079	-0.079	-0.079	0		
23/11/2016 00:00	-0.078	-0.078	-0.078	-0.078	0		
24/11/2016 00:00	-0.079	-0.079	-0.079	-0.079	0		
25/11/2016 00:00	-0.079	-0.079	-0.079	-0.079	0		
28/11/2016 00:00	-0.079	-0.079	-0.079	-0.079	0		
29/11/2016 00:00	-0.079	-0.079	-0.079	-0.079	0		
30/11/2016 00:00	-0.08	-0.08	-0.08	-0.08	0		
01/12/2016 00:00	-0.079	-0.079	-0.079	-0.079	0		
02/12/2016 00:00	-0.076	-0.076	-0.076	-0.076	0		
05/12/2016 00:00	-0.078	-0.078	-0.078	-0.078	0		
06/12/2016 00:00	-0.079	-0.079	-0.079	-0.079	0		
07/12/2016 00:00	-0.078	-0.078	-0.078	-0.078	0		
08/12/2016 00:00	-0.078	-0.078	-0.078	-0.078	0		
09/12/2016 00:00	-0.081	-0.081	-0.081	-0.081	0		
12/12/2016 00:00	-0.081	-0.081	-0.081	-0.081	0		
13/12/2016 00:00	-0.081	-0.081	-0.081	-0.081	0		
14/12/2016 00:00	-0.082	-0.082	-0.082	-0.082	0		
15/12/2016 00:00	-0.081	-0.081	-0.081	-0.081	0		
16/12/2016 00:00	-0.081	-0.081	-0.081	-0.081	0		
19/12/2016 00:00	-0.081	-0.081	-0.081	-0.081	0		
20/12/2016 00:00	-0.081	-0.081	-0.081	-0.081	0		
21/12/2016 00:00	-0.082	-0.082	-0.082	-0.082	0		
22/12/2016 00:00	-0.082	-0.082	-0.082	-0.082	0		
23/12/2016 00:00	-0.082	-0.082	-0.082	-0.082	0		
27/12/2016 00:00	-0.081	-0.081	-0.081	-0.081	0		
28/12/2016 00:00	-0.082	-0.082	-0.082	-0.082	0		
29/12/2016 00:00	-0.081	-0.081	-0.081	-0.081	0		
30/12/2016 00:00	-0.082	-0.082	-0.082	-0.082	0		
02/01/2017 00:00	-0.083	-0.083	-0.083	-0.083	0		
03/01/2017 00:00	-0.084	-0.084	-0.084	-0.084	0		
04/01/2017 00:00	-0.085	-0.085	-0.085	-0.085	0		
05/01/2017 00:00	-0.085	-0.085	-0.085	-0.085	0		
06/01/2017 00:00	-0.087	-0.087	-0.087	-0.087	0		
09/01/2017 00:00	-0.088	-0.088	-0.088	-0.088	0		
10/01/2017 00:00	-0.09	-0.09	-0.09	-0.09	0		
11/01/2017 00:00	-0.091	-0.091	-0.091	-0.091	0		
12/01/2017 00:00	-0.093	-0.093	-0.093	-0.093	0		
13/01/2017 00:00	-0.094	-0.094	-0.094	-0.094	0		
16/01/2017 00:00	-0.095	-0.095	-0.095	-0.095	0		
17/01/2017 00:00	-0.098	-0.098	-0.098	-0.098	0		
18/01/2017 00:00	-0.099	-0.099	-0.099	-0.099	0		
19/01/2017 00:00	-0.1	-0.1	-0.1	-0.1	0		
20/01/2017 00:00	-0.1	-0.1	-0.1	-0.1	0		
23/01/2017 00:00	-0.101	-0.101	-0.101	-0.101	0		
24/01/2017 00:00	-0.101	-0.101	-0.101	-0.101	0		
25/01/2017 00:00	-0.101	-0.101	-0.101	-0.101	0		
26/01/2017 00:00	-0.102	-0.102	-0.102	-0.102	0		
27/01/2017 00:00	-0.101	-0.101	-0.101	-0.101	0		
30/01/2017 00:00	-0.1	-0.1	-0.1	-0.1	0		
31/01/2017 00:00	-0.101	-0.101	-0.101	-0.101	0		
01/02/2017 00:00	-0.103	-0.103	-0.103	-0.103	0		
02/02/2017 00:00	-0.102	-0.102	-0.102	-0.102	0		
03/02/2017 00:00	-0.101	-0.101	-0.101	-0.101	0		
06/02/2017 00:00	-0.101	-0.101	-0.101	-0.101	0		
07/02/2017 00:00	-0.101	-0.101	-0.101	-0.101	0		
08/02/2017 00:00	-0.101	-0.101	-0.101	-0.101	0		
09/02/2017 00:00	-0.101	-0.101	-0.101	-0.101	0		
10/02/2017 00:00	-0.101	-0.101	-0.101	-0.101	0		
13/02/2017 00:00	-0.102	-0.102	-0.102	-0.102	0		
14/02/2017 00:00	-0.104	-0.104	-0.104	-0.104	0		
15/02/2017 00:00	-0.104	-0.104	-0.104	-0.104	0		
16/02/2017 00:00	-0.106	-0.106	-0.106	-0.106	0		
17/02/2017 00:00	-0.109	-0.109	-0.109	-0.109	0		
20/02/2017 00:00	-0.109	-0.109	-0.109	-0.109	0		
21/02/2017 00:00	-0.111	-0.111	-0.111	-0.111	0		
22/02/2017 00:00	-0.111	-0.111	-0.111	-0.111	0		
23/02/2017 00:00	-0.111	-0.111	-0.111	-0.111	0		
24/02/2017 00:00	-0.113	-0.113	-0.113	-0.113	0		
27/02/2017 00:00	-0.113	-0.113	-0.113	-0.113	0		
28/02/2017 00:00	-0.114	-0.114	-0.114	-0.114	0		
01/03/2017 00:00	-0.114	-0.114	-0.114	-0.114	0		
02/03/2017 00:00	-0.114	-0.114	-0.114	-0.114	0		
03/03/2017 00:00	-0.113	-0.113	-0.113	-0.113	0		
06/03/2017 00:00	-0.111	-0.111	-0.111	-0.111	0		
07/03/2017 00:00	-0.111	-0.111	-0.111	-0.111	0		
08/03/2017 00:00	-0.111	-0.111	-0.111	-0.111	0		
09/03/2017 00:00	-0.111	-0.111	-0.111	-0.111	0		
10/03/2017 00:00	-0.109	-0.109	-0.109	-0.109	0		
13/03/2017 00:00	-0.108	-0.108	-0.108	-0.108	0		
14/03/2017 00:00	-0.108	-0.108	-0.108	-0.108	0		
15/03/2017 00:00	-0.11	-0.11	-0.11	-0.11	0		
16/03/2017 00:00	-0.111	-0.111	-0.111	-0.111	0		
17/03/2017 00:00	-0.109	-0.109	-0.109	-0.109	0		
20/03/2017 00:00	-0.109	-0.109	-0.109	-0.109	0		
21/03/2017 00:00	-0.106	-0.106	-0.106	-0.106	0		
22/03/2017 00:00	-0.106	-0.106	-0.106	-0.106	0		
23/03/2017 00:00	-0.107	-0.107	-0.107	-0.107	0		
24/03/2017 00:00	-0.107	-0.107	-0.107	-0.107	0		
27/03/2017 00:00	-0.109	-0.109	-0.109	-0.109	0		
28/03/2017 00:00	-0.11	-0.11	-0.11	-0.11	0		
29/03/2017 00:00	-0.109	-0.109	-0.109	-0.109	0		
30/03/2017 00:00	-0.109	-0.109	-0.109	-0.109	0		
31/03/2017 00:00	-0.109	-0.109	-0.109	-0.109	0		
03/04/2017 00:00	-0.111	-0.111	-0.111	-0.111	0		
04/04/2017 00:00	-0.111	-0.111	-0.111	-0.111	0		
05/04/2017 00:00	-0.114	-0.114	-0.114	-0.114	0		
06/04/2017 00:00	-0.115	-0.115	-0.115	-0.115	0		
07/04/2017 00:00	-0.116	-0.116	-0.116	-0.116	0		
10/04/2017 00:00	-0.118	-0.118	-0.118	-0.118	0		
11/04/2017 00:00	-0.119	-0.119	-0.119	-0.119	0		
12/04/2017 00:00	-0.12	-0.12	-0.12	-0.12	0		
13/04/2017 00:00	-0.12	-0.12	-0.12	-0.12	0		
18/04/2017 00:00	-0.122	-0.122	-0.122	-0.122	0		
19/04/2017 00:00	-0.123	-0.123	-0.123	-0.123	0		
20/04/2017 00:00	-0.124	-0.124	-0.124	-0.124	0		
21/04/2017 00:00	-0.124	-0.124	-0.124	-0.124	0		
24/04/2017 00:00	-0.121	-0.121	-0.121	-0.121	0		
25/04/2017 00:00	-0.121	-0.121	-0.121	-0.121	0		
26/04/2017 00:00	-0.121	-0.121	-0.121	-0.121	0		
27/04/2017 00:00	-0.121	-0.121	-0.121	-0.121	0		
28/04/2017 00:00	-0.121	-0.121	-0.121	-0.121	0		
02/05/2017 00:00	-0.121	-0.121	-0.121	-0.121	0		
03/05/2017 00:00	-0.125	-0.125	-0.125	-0.125	0		
04/05/2017 00:00	-0.126	-0.126	-0.126	-0.126	0		
05/05/2017 00:00	-0.124	-0.124	-0.124	-0.124	0		
08/05/2017 00:00	-0.124	-0.124	-0.124	-0.124	0		
09/05/2017 00:00	-0.123	-0.123	-0.123	-0.123	0		
10/05/2017 00:00	-0.124	-0.124	-0.124	-0.124	0		
11/05/2017 00:00	-0.124	-0.124	-0.124	-0.124	0		
12/05/2017 00:00	-0.127	-0.127	-0.127	-0.127	0		
15/05/2017 00:00	-0.127	-0.127	-0.127	-0.127	0		
16/05/2017 00:00	-0.128	-0.128	-0.128	-0.128	0		
17/05/2017 00:00	-0.129	-0.129	-0.129	-0.129	0		
18/05/2017 00:00	-0.129	-0.129	-0.129	-0.129	0		
19/05/2017 00:00	-0.129	-0.129	-0.129	-0.129	0		
22/05/2017 00:00	-0.129	-0.129	-0.129	-0.129	0		
23/05/2017 00:00	-0.129	-0.129	-0.129	-0.129	0		
24/05/2017 00:00	-0.129	-0.129	-0.129	-0.129	0		
25/05/2017 00:00	-0.129	-0.129	-0.129	-0.129	0		
26/05/2017 00:00	-0.13	-0.13	-0.13	-0.13	0		
29/05/2017 00:00	-0.131	-0.131	-0.131	-0.131	0		
30/05/2017 00:00	-0.131	-0.131	-0.131	-0.131	0		
31/05/2017 00:00	-0.131	-0.131	-0.131	-0.131	0		
01/06/2017 00:00	-0.131	-0.131	-0.131	-0.131	0		
02/06/2017 00:00	-0.131	-0.131	-0.131	-0.131	0		
05/06/2017 00:00	-0.131	-0.131	-0.131	-0.131	0		
06/06/2017 00:00	-0.133	-0.133	-0.133	-0.133	0		
07/06/2017 00:00	-0.134	-0.134	-0.134	-0.134	0		
08/06/2017 00:00	-0.134	-0.134	-0.134	-0.134	0		
09/06/2017 00:00	-0.14	-0.14	-0.14	-0.14	0		
12/06/2017 00:00	-0.147	-0.147	-0.147	-0.147	0		
13/06/2017 00:00	-0.149	-0.149	-0.149	-0.149	0		
14/06/2017 00:00	-0.152	-0.152	-0.152	-0.152	0		
15/06/2017 00:00	-0.152	-0.152	-0.152	-0.152	0		
16/06/2017 00:00	-0.154	-0.154	-0.154	-0.154	0		
19/06/2017 00:00	-0.156	-0.156	-0.156	-0.156	0		
20/06/2017 00:00	-0.159	-0.159	-0.159	-0.159	0		
21/06/2017 00:00	-0.161	-0.161	-0.161	-0.161	0		
22/06/2017 00:00	-0.161	-0.161	-0.161	-0.161	0		
23/06/2017 00:00	-0.163	-0.163	-0.163	-0.163	0		
26/06/2017 00:00	-0.161	-0.161	-0.161	-0.161	0		
27/06/2017 00:00	-0.161	-0.161	-0.161	-0.161	0		
28/06/2017 00:00	-0.158	-0.158	-0.158	-0.158	0		
29/06/2017 00:00	-0.156	-0.156	-0.156	-0.156	0		
30/06/2017 00:00	-0.156	-0.156	-0.156	-0.156	0		
03/07/2017 00:00	-0.157	-0.157	-0.157	-0.157	0		
04/07/2017 00:00	-0.159	-0.159	-0.159	-0.159	0		
05/07/2017 00:00	-0.16	-0.16	-0.16	-0.16	0		
06/07/2017 00:00	-0.161	-0.161	-0.161	-0.161	0		
07/07/2017 00:00	-0.161	-0.161	-0.161	-0.161	0		
10/07/2017 00:00	-0.156	-0.156	-0.156	-0.156	0		
11/07/2017 00:00	-0.155	-0.155	-0.155	-0.155	0		
12/07/2017 00:00	-0.154	-0.154	-0.154	-0.154	0		
13/07/2017 00:00	-0.151	-0.151	-0.151	-0.151	0		
14/07/2017 00:00	-0.151	-0.151	-0.151	-0.151	0		
17/07/2017 00:00	-0.151	-0.151	-0.151	-0.151	0		
18/07/2017 00:00	-0.151	-0.151	-0.151	-0.151	0		
19/07/2017 00:00	-0.151	-0.151	-0.151	-0.151	0		
20/07/2017 00:00	-0.151	-0.151	-0.151	-0.151	0		
21/07/2017 00:00	-0.152	-0.152	-0.152	-0.152	0		
24/07/2017 00:00	-0.153	-0.153	-0.153	-0.153	0		
25/07/2017 00:00	-0.153	-0.153	-0.153	-0.153	0		
26/07/2017 00:00	-0.153	-0.153	-0.153	-0.153	0		
27/07/2017 00:00	-0.153	-0.153	-0.153	-0.153	0		
28/07/2017 00:00	-0.152	-0.152	-0.152	-0.152	0		
31/07/2017 00:00	-0.151	-0.151	-0.151	-0.151	0		
01/08/2017 00:00	-0.151	-0.151	-0.151	-0.151	0		
02/08/2017 00:00	-0.153	-0.153	-0.153	-0.153	0		
03/08/2017 00:00	-0.152	-0.152	-0.152	-0.152	0		
04/08/2017 00:00	-0.151	-0.151	-0.151	-0.151	0		
07/08/2017 00:00	-0.152	-0.152	-0.152	-0.152	0		
08/08/2017 00:00	-0.152	-0.152	-0.152	-0.152	0		
09/08/2017 00:00	-0.153	-0.153	-0.153	-0.153	0		
10/08/2017 00:00	-0.154	-0.154	-0.154	-0.154	0		
11/08/2017 00:00	-0.156	-0.156	-0.156	-0.156	0		
14/08/2017 00:00	-0.158	-0.158	-0.158	-0.158	0		
15/08/2017 00:00	-0.157	-0.157	-0.157	-0.157	0		
16/08/2017 00:00	-0.157	-0.157	-0.157	-0.157	0		
17/08/2017 00:00	-0.158	-0.158	-0.158	-0.158	0		
18/08/2017 00:00	-0.158	-0.158	-0.158	-0.158	0		
21/08/2017 00:00	-0.158	-0.158	-0.158	-0.158	0		
22/08/2017 00:00	-0.158	-0.158	-0.158	-0.158	0		
23/08/2017 00:00	-0.159	-0.159	-0.159	-0.159	0		
24/08/2017 00:00	-0.159	-0.159	-0.159	-0.159	0		
25/08/2017 00:00	-0.159	-0.159	-0.159	-0.159	0		
28/08/2017 00:00	-0.159	-0.159	-0.159	-0.159	0		
29/08/2017 00:00	-0.16	-0.16	-0.16	-0.16	0		
30/08/2017 00:00	-0.161	-0.161	-0.161	-0.161	0		
31/08/2017 00:00	-0.161	-0.161	-0.161	-0.161	0		
01/09/2017 00:00	-0.161	-0.161	-0.161	-0.161	0		
04/09/2017 00:00	-0.161	-0.161	-0.161	-0.161	0		
05/09/2017 00:00	-0.161	-0.161	-0.161	-0.161	0		
06/09/2017 00:00	-0.163	-0.163	-0.163	-0.163	0		
07/09/2017 00:00	-0.162	-0.162	-0.162	-0.162	0		
08/09/2017 00:00	-0.166	-0.166	-0.166	-0.166	0		
11/09/2017 00:00	-0.168	-0.168	-0.168	-0.168	0		
12/09/2017 00:00	-0.169	-0.169	-0.169	-0.169	0		
13/09/2017 00:00	-0.169	-0.169	-0.169	-0.169	0		
14/09/2017 00:00	-0.171	-0.171	-0.171	-0.171	0		
15/09/2017 00:00	-0.171	-0.171	-0.171	-0.171	0		
18/09/2017 00:00	-0.171	-0.171	-0.171	-0.171	0		
19/09/2017 00:00	-0.171	-0.171	-0.171	-0.171	0		
20/09/2017 00:00	-0.171	-0.171	-0.171	-0.171	0		
21/09/2017 00:00	-0.171	-0.171	-0.171	-0.171	0		
22/09/2017 00:00	-0.171	-0.171	-0.171	-0.171	0		
25/09/2017 00:00	-0.171	-0.171	-0.171	-0.171	0		
26/09/2017 00:00	-0.171	-0.171	-0.171	-0.171	0		
27/09/2017 00:00	-0.171	-0.171	-0.171	-0.171	0		
28/09/2017 00:00	-0.172	-0.172	-0.172	-0.172	0		
29/09/2017 00:00	-0.172	-0.172	-0.172	-0.172	0		
02/10/2017 00:00	-0.172	-0.172	-0.172	-0.172	0		
03/10/2017 00:00	-0.171	-0.171	-0.171	-0.171	0		
04/10/2017 00:00	-0.168	-0.168	-0.168	-0.168	0		
05/10/2017 00:00	-0.171	-0.171	-0.171	-0.171	0		
06/10/2017 00:00	-0.173	-0.173	-0.173	-0.173	0		
09/10/2017 00:00	-0.176	-0.176	-0.176	-0.176	0		
10/10/2017 00:00	-0.181	-0.181	-0.181	-0.181	0		
11/10/2017 00:00	-0.181	-0.181	-0.181	-0.181	0		
12/10/2017 00:00	-0.181	-0.181	-0.181	-0.181	0		
13/10/2017 00:00	-0.181	-0.181	-0.181	-0.181	0		
16/10/2017 00:00	-0.182	-0.182	-0.182	-0.182	0		
17/10/2017 00:00	-0.183	-0.183	-0.183	-0.183	0		
18/10/2017 00:00	-0.183	-0.183	-0.183	-0.183	0		
19/10/2017 00:00	-0.183	-0.183	-0.183	-0.183	0		
20/10/2017 00:00	-0.183	-0.183	-0.183	-0.183	0		
23/10/2017 00:00	-0.183	-0.183	-0.183	-0.183	0		
24/10/2017 00:00	-0.183	-0.183	-0.183	-0.183	0		
25/10/2017 00:00	-0.183	-0.183	-0.183	-0.183	0		
26/10/2017 00:00	-0.183	-0.183	-0.183	-0.183	0		
27/10/2017 00:00	-0.184	-0.184	-0.184	-0.184	0		
30/10/2017 00:00	-0.185	-0.185	-0.185	-0.185	0		
31/10/2017 00:00	-0.185	-0.185	-0.185	-0.185	0		
01/11/2017 00:00	-0.187	-0.187	-0.187	-0.187	0		
02/11/2017 00:00	-0.189	-0.189	-0.189	-0.189	0		
03/11/2017 00:00	-0.191	-0.191	-0.191	-0.191	0		
06/11/2017 00:00	-0.191	-0.191	-0.191	-0.191	0		
07/11/2017 00:00	-0.19	-0.19	-0.19	-0.19	0		
08/11/2017 00:00	-0.191	-0.191	-0.191	-0.191	0		
09/11/2017 00:00	-0.191	-0.191	-0.191	-0.191	0		
10/11/2017 00:00	-0.191	-0.191	-0.191	-0.191	0		
13/11/2017 00:00	-0.191	-0.191	-0.191	-0.191	0		
14/11/2017 00:00	-0.191	-0.191	-0.191	-0.191	0		
15/11/2017 00:00	-0.192	-0.192	-0.192	-0.192	0		
16/11/2017 00:00	-0.192	-0.192	-0.192	-0.192	0		
17/11/2017 00:00	-0.192	-0.192	-0.192	-0.192	0		
20/11/2017 00:00	-0.187	-0.187	-0.187	-0.187	0		
21/11/2017 00:00	-0.186	-0.186	-0.186	-0.186	0		
22/11/2017 00:00	-0.186	-0.186	-0.186	-0.186	0		
23/11/2017 00:00	-0.186	-0.186	-0.186	-0.186	0		
24/11/2017 00:00	-0.186	-0.186	-0.186	-0.186	0		
27/11/2017 00:00	-0.186	-0.186	-0.186	-0.186	0		
28/11/2017 00:00	-0.186	-0.186	-0.186	-0.186	0		
29/11/2017 00:00	-0.187	-0.187	-0.187	-0.187	0		
30/11/2017 00:00	-0.188	-0.188	-0.188	-0.188	0		
01/12/2017 00:00	-0.188	-0.188	-0.188	-0.188	0		
04/12/2017 00:00	-0.19	-0.19	-0.19	-0.19	0		
05/12/2017 00:00	-0.191	-0.191	-0.191	-0.191	0		
06/12/2017 00:00	-0.191	-0.191	-0.191	-0.191	0		
07/12/2017 00:00	-0.19	-0.19	-0.19	-0.19	0		
08/12/2017 00:00	-0.191	-0.191	-0.191	-0.191	0		
11/12/2017 00:00	-0.191	-0.191	-0.191	-0.191	0		
12/12/2017 00:00	-0.191	-0.191	-0.191	-0.191	0		
13/12/2017 00:00	-0.191	-0.191	-0.191	-0.191	0		
14/12/2017 00:00	-0.192	-0.192	-0.192	-0.192	0		
15/12/2017 00:00	-0.193	-0.193	-0.193	-0.193	0		
18/12/2017 00:00	-0.194	-0.194	-0.194	-0.194	0		
19/12/2017 00:00	-0.194	-0.194	-0.194	-0.194	0		
20/12/2017 00:00	-0.188	-0.188	-0.188	-0.188	0		
21/12/2017 00:00	-0.186	-0.186	-0.186	-0.186	0		
22/12/2017 00:00	-0.186	-0.186	-0.186	-0.186	0		
27/12/2017 00:00	-0.186	-0.186	-0.186	-0.186	0		
28/12/2017 00:00	-0.186	-0.186	-0.186	-0.186	0		
29/12/2017 00:00	-0.186	-0.186	-0.186	-0.186	0		
02/01/2018 00:00	-0.186	-0.186	-0.186	-0.186	0		
03/01/2018 00:00	-0.187	-0.187	-0.187	-0.187	0		
04/01/2018 00:00	-0.187	-0.187	-0.187	-0.187	0		
05/01/2018 00:00	-0.187	-0.187	-0.187	-0.187	0		
08/01/2018 00:00	-0.187	-0.187	-0.187	-0.187	0		
09/01/2018 00:00	-0.187	-0.187	-0.187	-0.187	0		
10/01/2018 00:00	-0.186	-0.186	-0.186	-0.186	0		
11/01/2018 00:00	-0.188	-0.188	-0.188	-0.188	0		
12/01/2018 00:00	-0.186	-0.186	-0.186	-0.186	0		
15/01/2018 00:00	-0.187	-0.187	-0.187	-0.187	0		
16/01/2018 00:00	-0.186	-0.186	-0.186	-0.186	0		
17/01/2018 00:00	-0.186	-0.186	-0.186	-0.186	0		
18/01/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
19/01/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
22/01/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
23/01/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
24/01/2018 00:00	-0.192	-0.192	-0.192	-0.192	0		
25/01/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
26/01/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
29/01/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
30/01/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
31/01/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
01/02/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
02/02/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
05/02/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
06/02/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
07/02/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
08/02/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
09/02/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
12/02/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
13/02/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
14/02/2018 00:00	-0.192	-0.192	-0.192	-0.192	0		
15/02/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
16/02/2018 00:00	-0.192	-0.192	-0.192	-0.192	0		
19/02/2018 00:00	-0.193	-0.193	-0.193	-0.193	0		
20/02/2018 00:00	-0.193	-0.193	-0.193	-0.193	0		
21/02/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
22/02/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
23/02/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
26/02/2018 00:00	-0.19	-0.19	-0.19	-0.19	0		
27/02/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
28/02/2018 00:00	-0.191	-0.191	-0.191	-0.191	0		
